# time_sec, throughput_Mbps
35.3,22.7264
35.4,22.6835
35.5,22.7264
35.6,22.7264
35.7,22.6835
35.8,22.7264
35.9,22.7264
36,22.6835
36.1,22.7264
36.2,22.7264
36.3,22.6835
36.4,22.7264
36.5,22.7264
36.6,22.6835
36.7,22.7264
36.8,22.7264
36.9,22.6835
37,22.7264
37.1,22.7264
37.2,19.5533
37.3,21.473
37.4,22.7264
37.5,22.7264
37.6,22.6835
37.7,22.7264
37.8,22.7264
37.9,22.6835
38,22.7264
38.1,22.7264
38.2,22.6835
38.3,22.7264
38.4,22.7264
38.5,22.6835
38.6,22.7264
38.7,22.7264
38.8,22.6835
38.9,22.7264
39,22.7264
39.1,22.6835
39.2,22.7264
39.3,22.7264
39.4,22.6835
39.5,22.7264
39.6,22.7264
39.7,22.6835
39.8,22.7264
39.9,22.7264
40,22.6835
40.1,22.7264
40.2,22.7264
40.3,22.6835
40.4,22.7264
40.5,22.7264
40.6,22.6835
40.7,22.7264
40.8,22.7264
40.9,22.6835
41,22.7264
41.1,22.7264
41.2,22.6835
41.3,20.9683
41.4,20.1302
41.5,22.7264
41.6,22.6835
41.7,22.7264
41.8,22.7264
41.9,22.6835
42,22.7264
42.1,22.7264
42.2,22.6835
42.3,22.7264
42.4,22.7264
42.5,22.6835
42.6,22.7264
42.7,22.7264
42.8,22.6835
42.9,22.7264
43,22.7264
43.1,22.6835
43.2,22.7264
43.3,22.7264
43.4,22.6835
43.5,22.7264
43.6,22.7264
43.7,22.6835
43.8,22.7264
43.9,22.7264
44,22.6835
44.1,22.7264
44.2,22.7264
44.3,22.6835
44.4,22.7264
44.5,22.7264
44.6,22.6835
44.7,22.7264
44.8,22.6835
44.9,22.7264
45,22.7264
45.1,22.6835
45.2,22.7264
45.3,22.7264
45.4,22.6835
45.5,22.7264
45.6,22.7264
45.7,22.6835
45.8,22.7264
45.9,22.7264
46,22.6835
46.1,22.7264
46.2,22.7264
46.3,22.6835
46.4,22.7264
46.5,22.7264
46.6,18.3062
46.7,22.6835
46.8,22.7264
46.9,22.7264
47,22.6835
47.1,22.7264
47.2,22.7264
47.3,22.6835
47.4,22.7264
47.5,22.7264
47.6,22.6835
47.7,22.7264
47.8,22.7264
47.9,22.6835
48,22.7264
48.1,22.7264
48.2,22.6835
48.3,22.7264
48.4,22.7264
48.5,22.6835
48.6,22.7264
48.7,22.7264
48.8,22.6835
48.9,22.7264
49,22.7264
49.1,22.6835
49.2,22.7264
49.3,22.7264
49.4,22.6835
49.5,22.7264
49.6,22.7264
49.7,22.6835
49.8,22.7264
49.9,22.7264
50,22.6835
50.1,22.7264
50.2,22.7264
50.3,22.6835
50.4,22.7264
50.5,22.7264
50.6,22.6835
50.7,18.415
50.8,22.7264
50.9,22.7264
51,22.6835
51.1,22.7264
51.2,22.7264
51.3,22.6835
51.4,22.7264
51.5,22.7264
51.6,22.6835
51.7,22.7264
51.8,22.7264
51.9,22.6835
52,22.7264
52.1,22.7264
52.2,22.6835
52.3,22.7264
52.4,22.7264
52.5,22.6835
52.6,22.7264
52.7,22.7264
52.8,22.6835
52.9,22.7264
53,22.7264
53.1,22.6835
53.2,22.7264
53.3,22.7264
53.4,22.6835
53.5,22.7264
53.6,22.7264
53.7,22.6835
53.8,22.7264
53.9,22.7264
54,22.6835
54.1,22.7264
54.2,22.6835
54.3,22.7264
54.4,22.7264
54.5,22.6835
54.6,22.7264
54.7,22.7264
54.8,22.6835
54.9,22.7264
55,22.7264
55.1,22.6835
55.2,22.7264
55.3,22.7264
55.4,22.6835
55.5,22.7264
55.6,22.7264
55.7,22.6835
55.8,22.7264
55.9,19.2102
56,21.7731
56.1,22.6835
56.2,22.7264
56.3,22.7264
56.4,22.6835
56.5,22.7264
56.6,22.7264
56.7,22.6835
56.8,22.7264
56.9,22.7264
57,22.6835
57.1,22.7264
57.2,22.7264
57.3,22.6835
57.4,22.7264
57.5,22.7264
57.6,22.6835
57.7,22.7264
57.8,22.7264
57.9,22.6835
58,22.7264
58.1,22.7264
58.2,22.6835
58.3,22.7264
58.4,22.7264
58.5,22.6835
58.6,22.7264
58.7,22.7264
58.8,22.6835
58.9,22.7264
59,22.7264
59.1,22.6835
59.2,22.7264
59.3,22.7264
59.4,22.6835
59.5,22.7264
59.6,22.7264
59.7,22.6835
59.8,22.7264
59.9,22.7264
60,20.4966
60.1,20.5248
60.2,22.7264
60.3,22.7264
60.4,22.6835
60.5,22.7264
60.6,22.7264
60.7,22.6835
60.8,22.7264
60.9,22.7264
61,22.6835
61.1,22.7264
61.2,22.7264
61.3,22.6835
61.4,22.7264
61.5,22.7264
61.6,22.6835
61.7,22.7264
61.8,22.7264
61.9,22.6835
62,22.7264
62.1,22.7264
62.2,22.6835
62.3,22.7264
62.4,22.7264
62.5,22.6835
62.6,22.7264
62.7,22.7264
62.8,22.6835
62.9,22.7264
63,22.7264
63.1,22.6835
63.2,22.7264
63.3,22.6835
63.4,22.7264
63.5,22.7264
63.6,22.6835
63.7,22.7264
63.8,22.7264
63.9,22.6835
64,22.7264
64.1,22.7264
64.2,22.6835
64.3,22.7264
64.4,22.7264
64.5,22.6835
64.6,22.7264
64.7,22.7264
64.8,22.6835
64.9,22.7264
65,22.7264
65.1,22.6835
65.2,22.7264
65.3,13.5501
65.4,27.519
65.5,22.6835
65.6,22.7264
65.7,22.7264
65.8,22.6835
65.9,22.7264
66,22.7264
66.1,22.6835
66.2,22.7264
66.3,22.7264
66.4,22.6835
66.5,22.7264
66.6,22.7264
66.7,22.6835
66.8,22.7264
66.9,22.7264
67,22.6835
67.1,22.7264
67.2,22.7264
67.3,22.6835
67.4,22.7264
67.5,22.7264
67.6,22.6835
67.7,22.7264
67.8,22.7264
67.9,22.6835
68,22.7264
68.1,22.7264
68.2,22.6835
68.3,22.7264
68.4,22.7264
68.5,22.6835
68.6,22.7264
68.7,22.7264
68.8,22.6835
68.9,22.7264
69,22.7264
69.1,22.6835
69.2,22.7264
69.3,22.7264
69.4,14.9222
69.5,26.1334
69.6,22.7264
69.7,22.7264
69.8,22.6835
69.9,22.7264
70,22.7264
70.1,22.6835
70.2,22.7264
70.3,22.7264
70.4,22.6835
70.5,22.7264
70.6,22.7264
70.7,22.6835
70.8,22.7264
70.9,22.7264
71,22.6835
71.1,22.7264
71.2,22.7264
71.3,22.6835
71.4,22.7264
71.5,22.7264
71.6,22.6835
71.7,22.7264
71.8,22.7264
71.9,22.6835
72,22.7264
72.1,22.7264
72.2,22.6835
72.3,22.7264
72.4,22.7264
72.5,22.6835
72.6,22.7264
72.7,22.6835
72.8,22.7264
72.9,22.7264
73,22.6835
73.1,22.7264
73.2,22.7264
73.3,22.6835
73.4,22.7264
73.5,22.7264
73.6,22.6835
73.7,22.7264
73.8,22.7264
73.9,22.6835
74,22.7264
74.1,22.7264
74.2,22.6835
74.3,22.7264
74.4,22.7264
74.5,22.6835
74.6,18.6528
74.7,22.3456
74.8,22.7264
74.9,22.6835
75,22.7264
75.1,22.7264
75.2,22.6835
75.3,22.7264
75.4,22.7264
75.5,22.6835
75.6,22.7264
75.7,22.7264
75.8,22.6835
75.9,22.7264
76,22.7264
76.1,22.6835
76.2,22.7264
76.3,22.7264
76.4,22.6835
76.5,22.7264
76.6,22.7264
76.7,22.6835
76.8,22.7264
76.9,22.7264
77,22.6835
77.1,22.7264
77.2,22.7264
77.3,22.6835
77.4,22.7264
77.5,22.7264
77.6,22.6835
77.7,22.7264
77.8,22.7264
77.9,22.6835
78,22.7264
78.1,22.7264
78.2,22.6835
78.3,22.7264
78.4,22.7264
78.5,22.6835
78.6,22.7264
78.7,19.9821
78.8,21.1594
78.9,22.6835
79,22.7264
79.1,22.7264
79.2,22.6835
79.3,22.7264
79.4,22.7264
79.5,22.6835
79.6,22.7264
79.7,22.7264
79.8,22.6835
79.9,22.7264
80,22.7264
80.1,22.6835
80.2,22.7264
80.3,22.7264
80.4,22.6835
80.5,22.7264
80.6,22.7264
80.7,22.6835
80.8,22.7264
80.9,22.7264
81,22.6835
81.1,22.7264
81.2,22.7264
81.3,22.6835
81.4,22.7264
81.5,22.7264
81.6,22.6835
81.7,22.7264
81.8,22.7264
81.9,22.6835
82,22.7264
82.1,22.6835
82.2,22.7264
82.3,22.7264
82.4,22.6835
82.5,22.7264
82.6,22.7264
82.7,22.6835
82.8,22.7264
82.9,22.7264
83,22.6835
83.1,22.7264
83.2,22.7264
83.3,22.6835
83.4,22.7264
83.5,22.7264
83.6,22.6835
83.7,22.7264
83.8,22.7264
83.9,22.6835
84,12.9498
84.1,28.0851
84.2,22.7264
84.3,22.6835
84.4,22.7264
84.5,22.7264
84.6,22.6835
84.7,22.7264
84.8,22.7264
84.9,22.6835
85,22.7264
85.1,22.7264
85.2,22.6835
85.3,22.7264
85.4,22.7264
85.5,22.6835
85.6,22.7264
85.7,22.7264
85.8,22.6835
85.9,22.7264
86,22.7264
86.1,22.6835
86.2,22.7264
86.3,22.7264
86.4,22.6835
86.5,22.7264
86.6,22.7264
86.7,22.6835
86.8,22.7264
86.9,22.7264
87,22.6835
87.1,22.7264
87.2,22.7264
87.3,22.6835
87.4,22.7264
87.5,22.7264
87.6,22.6835
87.7,22.7264
87.8,22.7264
87.9,22.6835
88,22.7264
88.1,14.279
88.2,26.8624
88.3,22.6835
88.4,22.7264
88.5,22.7264
88.6,22.6835
88.7,22.7264
88.8,22.7264
88.9,22.6835
89,22.7264
89.1,22.7264
89.2,22.6835
89.3,22.7264
89.4,22.7264
89.5,22.6835
89.6,22.7264
89.7,22.7264
89.8,22.6835
89.9,22.7264
90,22.7264
90.1,22.6835
90.2,22.7264
90.3,22.7264
90.4,22.6835
90.5,22.7264
90.6,22.7264
90.7,22.6835
90.8,22.7264
90.9,22.7264
91,22.6835
91.1,22.7264
91.2,22.7264
91.3,22.6835
91.4,22.7264
91.5,22.6835
91.6,22.7264
91.7,22.7264
91.8,22.6835
91.9,22.7264
92,22.7264
92.1,22.6835
92.2,22.7264
92.3,22.7264
92.4,22.6835
92.5,22.7264
92.6,22.7264
92.7,22.6835
92.8,22.7264
92.9,22.7264
93,22.6835
93.1,22.7264
93.2,22.7264
93.3,22.6835
93.4,18.3427
93.5,22.7264
93.6,22.7264
93.7,22.6835
93.8,22.7264
93.9,22.7264
94,22.6835
94.1,22.7264
94.2,22.7264
94.3,22.6835
94.4,22.7264
94.5,22.7264
94.6,22.6835
94.7,22.7264
94.8,22.7264
94.9,22.6835
95,22.7264
95.1,22.7264
95.2,22.6835
95.3,22.7264
95.4,22.7264
95.5,22.6835
95.6,22.7264
95.7,22.7264
95.8,22.6835
95.9,22.7264
96,22.7264
96.1,22.6835
96.2,22.7264
96.3,22.7264
96.4,22.6835
96.5,22.7264
96.6,22.7264
96.7,22.6835
96.8,22.7264
96.9,22.7264
97,22.6835
97.1,22.7264
97.2,22.7264
97.3,22.6835
97.4,22.7264
97.5,19.144
97.6,21.9546
97.7,22.6835
97.8,22.7264
97.9,22.7264
98,22.6835
98.1,22.7264
98.2,22.7264
98.3,22.6835
98.4,22.7264
98.5,22.7264
98.6,22.6835
98.7,22.7264
98.8,22.7264
98.9,22.6835
99,22.7264
99.1,22.7264
99.2,22.6835
99.3,22.7264
99.4,22.7264
99.5,22.6835
99.6,22.7264
99.7,22.7264
99.8,22.6835
99.9,22.7264
100,22.7264
100.1,22.6835
100.2,22.7264
100.3,22.7264
100.4,22.6835
100.5,22.7264
100.6,22.7264
100.7,22.6835
100.8,22.7264
100.9,22.6835
101,22.7264
101.1,22.7264
101.2,22.6835
101.3,22.7264
101.4,22.7264
101.5,22.6835
101.6,22.7264
101.7,22.7264
101.8,22.6835
101.9,22.7264
102,22.7264
102.1,22.6835
102.2,22.7264
102.3,22.7264
102.4,22.6835
102.5,22.7264
102.6,22.7264
102.7,12.4781
102.8,28.5117
102.9,22.7264
103,22.7264
103.1,22.6835
103.2,22.7264
103.3,22.7264
103.4,22.6835
103.5,22.7264
103.6,22.7264
103.7,22.6835
103.8,22.7264
103.9,22.7264
104,22.6835
104.1,22.7264
104.2,22.7264
104.3,22.6835
104.4,22.7264
104.5,22.7264
104.6,22.6835
104.7,22.7264
104.8,22.7264
104.9,22.6835
105,22.7264
105.1,22.7264
105.2,22.6835
105.3,22.7264
105.4,22.7264
105.5,22.6835
105.6,22.7264
105.7,22.7264
105.8,22.6835
105.9,22.7264
106,22.7264
106.1,22.6835
106.2,22.7264
106.3,22.7264
106.4,22.6835
106.5,22.7264
106.6,22.7264
106.7,22.6835
106.8,13.8502
106.9,27.2912
107,22.7264
107.1,22.6835
107.2,22.7264
107.3,22.7264
107.4,22.6835
107.5,22.7264
107.6,22.7264
107.7,22.6835
107.8,22.7264
107.9,22.7264
108,22.6835
108.1,22.7264
108.2,22.7264
108.3,22.6835
108.4,22.7264
108.5,22.7264
108.6,22.6835
108.7,22.7264
108.8,22.7264
108.9,22.6835
109,22.7264
109.1,22.7264
109.2,22.6835
109.3,22.7264
109.4,22.7264
109.5,22.6835
109.6,22.7264
109.7,22.7264
109.8,22.6835
109.9,22.7264
110,22.6835
110.1,22.7264
110.2,22.7264
110.3,22.6835
110.4,22.7264
110.5,22.7264
110.6,22.6835
110.7,22.7264
110.8,22.7264
110.9,22.6835
111,22.7264
111.1,22.7264
111.2,22.6835
111.3,22.7264
111.4,22.7264
111.5,22.6835
111.6,22.7264
111.7,22.7264
111.8,22.6835
111.9,22.7264
112,22.7264
112.1,18.3427
112.2,22.6835
112.3,22.7264
112.4,22.7264
112.5,22.6835
112.6,22.7264
112.7,22.7264
112.8,22.6835
112.9,22.7264
113,22.7264
113.1,22.6835
113.2,22.7264
113.3,22.7264
113.4,22.6835
113.5,22.7264
113.6,22.7264
113.7,22.6835
113.8,22.7264
113.9,22.7264
114,22.6835
114.1,22.7264
114.2,22.7264
114.3,22.6835
114.4,22.7264
114.5,22.7264
114.6,22.6835
114.7,22.7264
114.8,22.7264
114.9,22.6835
115,22.7264
115.1,22.7264
115.2,22.6835
115.3,22.7264
115.4,22.7264
115.5,22.6835
115.6,22.7264
115.7,22.7264
115.8,22.6835
115.9,22.7264
116,22.7264
116.1,22.6835
116.2,18.7152
116.3,22.3834
116.4,22.7264
116.5,22.6835
116.6,22.7264
116.7,22.7264
116.8,22.6835
116.9,22.7264
117,22.7264
117.1,22.6835
117.2,22.7264
117.3,22.7264
117.4,22.6835
117.5,22.7264
117.6,22.7264
117.7,22.6835
117.8,22.7264
117.9,22.7264
118,22.6835
118.1,22.7264
118.2,22.7264
118.3,22.6835
118.4,22.7264
118.5,22.7264
118.6,22.6835
118.7,22.7264
118.8,22.7264
118.9,22.6835
119,22.7264
119.1,22.7264
119.2,22.6835
119.3,22.7264
119.4,22.6835
119.5,22.7264
119.6,22.7264
119.7,22.6835
119.8,22.7264
119.9,22.7264
# T_bar_Mbps=22.6249, T_prev_Mbps=22.6249, T_last_Mbps=22.6249, relDiff=4.9503e-07, approxStable=1, eps=0.8, windowLen_s=2, Tconv_abs_s=2.9, Tconv_rel_s=1.9
