# time_sec, throughput_Mbps
25.1,22.0403
25.2,21.6973
25.3,21.9974
25.4,21.6973
25.5,22.0403
25.6,21.6544
25.7,22.0403
25.8,21.6973
25.9,21.9117
26,21.783
26.1,21.8688
26.2,21.8259
26.3,21.7402
26.4,21.9974
26.5,21.6544
26.6,22.0403
26.7,21.6544
26.8,18.9958
26.9,20.7133
27,21.6115
27.1,21.6973
27.2,21.6544
27.3,21.8688
27.4,21.8688
27.5,21.6544
27.6,21.6973
27.7,21.6973
27.8,21.9974
27.9,21.6973
28,21.6973
28.1,21.9974
28.2,21.6973
28.3,21.9974
28.4,21.6973
28.5,21.9546
28.6,21.7402
28.7,21.8688
28.8,21.8688
28.9,21.6973
29,21.9974
29.1,21.6973
29.2,21.9974
29.3,21.6973
29.4,22.0403
29.5,21.6544
29.6,22.0403
29.7,21.6973
29.8,21.9974
29.9,21.6973
30,21.9546
30.1,21.7402
30.2,21.8688
30.3,21.8688
30.4,21.6544
30.5,22.0403
30.6,21.6973
30.7,21.9974
30.8,21.6973
30.9,18.0669
31,21.6973
31.1,21.6544
31.2,21.6973
31.3,21.6973
31.4,21.6544
31.5,21.6973
31.6,21.6973
31.7,21.6544
31.8,21.6973
31.9,21.6973
32,21.9117
32.1,21.783
32.2,21.6973
32.3,21.6544
32.4,21.6973
32.5,22.0403
32.6,21.6544
32.7,21.6973
32.8,21.783
32.9,21.9117
33,21.6973
33.1,21.6973
33.2,21.9974
33.3,21.6973
33.4,21.9546
33.5,21.7402
33.6,21.6973
33.7,22.0403
33.8,21.6544
33.9,22.0403
34,21.6973
34.1,21.9974
34.2,21.6973
34.3,22.0403
34.4,21.6544
34.5,21.9546
34.6,21.783
34.7,21.8259
34.8,21.8688
34.9,21.783
35,21.9117
35.1,21.6973
35.2,22.0403
35.3,21.6544
35.4,22.0403
35.5,21.6973
35.6,21.9974
35.7,21.6973
35.8,22.0403
35.9,21.6544
36,17.9258
36.1,21.6973
36.2,21.6973
36.3,21.6544
36.4,21.6973
36.5,21.6973
36.6,21.6544
36.7,21.783
36.8,21.9546
36.9,21.6544
37,21.6973
37.1,22.0403
37.2,21.6544
37.3,21.9546
37.4,21.783
37.5,21.7402
37.6,21.9546
37.7,21.6544
37.8,22.0403
37.9,21.6973
38,21.9974
38.1,21.6973
38.2,22.0403
38.3,21.6544
38.4,22.0403
38.5,21.6973
38.6,21.9974
38.7,21.6973
38.8,21.8688
38.9,21.8259
39,21.783
39.1,21.9546
39.2,21.6544
39.3,22.0403
39.4,21.6973
39.5,21.9974
39.6,21.6973
39.7,22.0403
39.8,21.6544
39.9,22.0403
40,18.0669
40.1,21.5258
40.2,21.5258
40.3,21.6544
40.4,21.6973
40.5,21.6544
40.6,21.6973
40.7,21.783
40.8,21.8259
40.9,21.783
41,21.6973
41.1,21.6544
41.2,21.6973
41.3,21.6973
41.4,21.9117
41.5,21.783
41.6,21.6973
41.7,21.6544
41.8,21.9546
41.9,21.783
42,21.6544
42.1,21.783
42.2,21.9546
42.3,21.6544
42.4,21.9546
42.5,21.783
42.6,21.6544
42.7,22.0403
42.8,21.6973
42.9,21.9974
43,21.6973
43.1,22.0403
43.2,21.6544
43.3,21.9546
43.4,21.783
43.5,21.8259
43.6,21.8688
43.7,21.783
43.8,21.9117
43.9,21.6973
44,22.0403
44.1,21.6544
44.2,22.0403
44.3,21.6973
44.4,21.9974
44.5,21.6973
44.6,22.0403
44.7,21.6544
44.8,21.9546
44.9,21.783
45,21.8259
45.1,17.7542
45.2,21.6973
45.3,21.6973
45.4,21.6544
45.5,21.6973
45.6,21.783
45.7,21.9117
45.8,21.6973
45.9,21.6973
46,21.6544
46.1,22.0403
46.2,21.6973
46.3,21.8259
46.4,21.8688
46.5,21.6973
46.6,21.9974
46.7,21.6973
46.8,22.0403
46.9,21.6544
47,22.0403
47.1,21.6544
47.2,22.0403
47.3,21.6973
47.4,21.9117
47.5,21.783
47.6,21.8688
47.7,21.8259
47.8,21.783
47.9,21.9546
48,21.6544
48.1,22.0403
48.2,21.6973
48.3,21.9974
48.4,21.6973
48.5,22.0403
48.6,21.6544
48.7,22.0403
48.8,21.6973
48.9,21.9117
49,21.783
49.1,18.7958
49.2,20.9683
49.3,21.6544
49.4,21.6973
49.5,21.6973
49.6,21.6544
49.7,21.6973
49.8,21.6973
49.9,21.6544
50,21.6973
50.1,21.6973
50.2,21.6544
50.3,21.9546
50.4,21.783
50.5,21.6544
50.6,21.6973
50.7,21.783
50.8,21.9117
50.9,21.6973
51,21.6973
51.1,21.8259
51.2,21.8688
51.3,21.6973
51.4,21.9117
51.5,21.783
51.6,21.6973
51.7,21.9974
51.8,21.6973
51.9,22.0403
52,21.6544
52.1,21.9546
52.2,21.783
52.3,21.783
52.4,21.9117
52.5,21.6973
52.6,21.9974
52.7,21.6973
52.8,22.0403
52.9,21.6544
53,22.0403
53.1,21.6973
53.2,21.9974
53.3,21.6973
53.4,21.9546
53.5,21.7402
53.6,21.8688
53.7,21.8688
53.8,21.7402
53.9,21.9546
54,21.6973
54.1,21.9974
54.2,17.9258
54.3,21.6973
54.4,21.6973
54.5,21.6544
54.6,21.6973
54.7,21.6973
54.8,21.6544
54.9,21.6973
55,21.8688
55.1,21.8259
55.2,21.6973
55.3,21.8688
55.4,21.8259
55.5,21.6973
55.6,22.0403
55.7,21.6544
55.8,22.0403
55.9,21.6973
56,21.9974
56.1,21.6973
56.2,21.9546
56.3,21.7402
56.4,21.8259
56.5,21.8688
56.6,21.6973
56.7,22.0403
56.8,21.6544
56.9,22.0403
57,21.6973
57.1,21.9974
57.2,21.6973
57.3,22.0403
57.4,21.6544
57.5,22.0403
57.6,21.6973
57.7,21.8688
57.8,21.8259
57.9,21.783
58,21.9117
58.1,21.6973
58.2,22.0403
58.3,17.8096
58.4,21.5686
58.5,21.6973
58.6,21.6973
58.7,21.6544
58.8,21.6973
58.9,21.6973
59,21.6544
59.1,21.8688
59.2,21.8688
59.3,21.6544
59.4,21.6973
59.5,21.6973
59.6,21.6544
59.7,21.9546
59.8,21.783
59.9,21.6544
60,21.6973
60.1,22.0403
60.2,21.6544
60.3,21.6973
60.4,21.9546
60.5,21.7402
60.6,21.6973
60.7,22.0403
60.8,21.6544
60.9,21.9546
61,21.783
61.1,21.7402
61.2,21.9546
61.3,21.6973
61.4,21.9974
61.5,21.6973
61.6,22.0403
61.7,21.6544
61.8,22.0403
61.9,21.6973
62,21.9974
62.1,21.6973
62.2,21.9546
62.3,21.7402
62.4,21.8688
62.5,21.8688
62.6,21.7402
62.7,21.9546
62.8,21.6973
62.9,21.9974
63,21.6973
63.1,22.0403
63.2,21.6544
63.3,20.3699
63.4,19.2531
63.5,21.6973
63.6,21.6544
63.7,21.6973
63.8,21.6973
63.9,21.7402
64,21.9546
64.1,21.6973
64.2,21.6544
64.3,21.8688
64.4,21.8688
64.5,21.6544
64.6,22.0403
64.7,21.6973
64.8,21.9974
64.9,21.6973
65,21.8688
65.1,21.8259
65.2,21.783
65.3,21.9546
65.4,21.6544
65.5,22.0403
65.6,21.6973
65.7,21.9974
65.8,21.6973
65.9,21.9974
66,21.6973
66.1,22.0403
66.2,21.6544
66.3,21.9546
66.4,21.783
66.5,21.8259
66.6,21.8688
66.7,21.783
66.8,21.9117
66.9,21.6973
67,22.0403
67.1,21.6544
67.2,22.0403
67.3,14.665
67.4,25.0992
67.5,21.6544
67.6,21.6973
67.7,21.6973
67.8,21.6544
67.9,21.6973
68,21.6973
68.1,21.6544
68.2,21.6973
68.3,21.6973
68.4,21.6544
68.5,21.6973
68.6,21.9546
68.7,21.7402
68.8,21.6973
68.9,21.6973
69,21.8259
69.1,21.8688
69.2,21.6973
69.3,21.6544
69.4,22.0403
69.5,21.6973
69.6,21.6544
69.7,22.0403
69.8,21.6973
69.9,21.8259
70,21.8688
70.1,21.6973
70.2,21.9974
70.3,21.6973
70.4,22.0403
70.5,21.6544
70.6,22.0403
70.7,21.6973
70.8,21.9974
70.9,21.6973
71,21.9546
71.1,21.7402
71.2,21.8688
71.3,21.8688
71.4,21.6544
71.5,22.0403
71.6,21.6973
71.7,21.9974
71.8,21.6973
71.9,22.0403
72,21.6544
72.1,22.0403
72.2,21.6973
72.3,21.9546
72.4,13.0355
72.5,26.6304
72.6,21.6115
72.7,21.6544
72.8,21.783
72.9,21.6973
73,21.6544
73.1,21.6973
73.2,21.6973
73.3,21.9974
73.4,21.6973
73.5,21.6973
73.6,21.9974
73.7,21.6973
73.8,21.8688
73.9,21.8259
74,21.7402
74.1,21.9974
74.2,21.6544
74.3,22.0403
74.4,21.6973
74.5,21.9974
74.6,21.6973
74.7,22.0403
74.8,21.6544
74.9,22.0403
75,21.6544
75.1,21.9546
75.2,21.783
75.3,21.8259
75.4,21.8688
75.5,21.6973
75.6,21.9974
75.7,21.6973
75.8,22.0403
75.9,21.6544
76,22.0403
76.1,21.6973
76.2,21.9974
76.3,21.6973
76.4,18.0096
76.5,21.7546
76.6,21.6973
76.7,21.6544
76.8,21.6973
76.9,21.6544
77,21.6973
77.1,21.6973
77.2,21.6544
77.3,21.6973
77.4,21.8688
77.5,21.8259
77.6,21.6973
77.7,21.6973
77.8,21.6544
77.9,21.6973
78,22.0403
78.1,21.6544
78.2,21.6973
78.3,21.783
78.4,21.9117
78.5,21.6973
78.6,21.6973
78.7,21.9974
78.8,21.6973
78.9,21.783
79,21.9117
79.1,21.6973
79.2,22.0403
79.3,21.6544
79.4,22.0403
79.5,21.6973
79.6,21.9117
79.7,21.783
79.8,21.8688
79.9,21.8259
80,21.783
80.1,21.9546
80.2,21.6544
80.3,22.0403
80.4,21.6973
80.5,21.9974
80.6,21.6973
80.7,22.0403
80.8,21.6544
80.9,22.0403
81,21.6973
81.1,21.9117
81.2,21.783
81.3,21.8688
81.4,21.8259
81.5,16.3373
81.6,23.2858
81.7,21.6973
81.8,21.6544
81.9,21.6973
82,21.6973
82.1,21.6544
82.2,21.8688
82.3,21.8688
82.4,21.6544
82.5,21.6973
82.6,22.0403
82.7,21.6544
82.8,21.783
82.9,21.9546
83,21.6544
83.1,22.0403
83.2,21.6973
83.3,21.9974
83.4,21.6973
83.5,22.0403
83.6,21.6544
83.7,22.0403
83.8,21.6973
83.9,21.8259
84,21.8688
84.1,21.783
84.2,21.9117
84.3,21.6973
84.4,21.9974
84.5,21.6973
84.6,22.0403
84.7,21.6544
84.8,22.0403
84.9,21.6973
85,21.9974
85.1,21.6973
85.2,21.9974
85.3,21.6973
85.4,21.8688
85.5,21.1827
85.6,18.753
85.7,21.6973
85.8,21.6544
85.9,21.6115
86,21.6973
86.1,21.6544
86.2,21.783
86.3,21.6544
86.4,21.6973
86.5,21.6973
86.6,21.6544
86.7,21.6973
86.8,21.6973
86.9,21.9546
87,21.7402
87.1,21.6973
87.2,21.6544
87.3,21.9546
87.4,21.783
87.5,21.6544
87.6,21.783
87.7,21.9546
87.8,21.6544
87.9,21.783
88,21.9546
88.1,21.6544
88.2,22.0403
88.3,21.6973
88.4,21.9117
88.5,21.783
88.6,21.8688
88.7,21.8259
88.8,21.783
88.9,21.9546
89,21.6544
89.1,22.0403
89.2,21.6973
89.3,21.9974
89.4,21.6973
89.5,22.0403
89.6,21.6544
89.7,22.0403
89.8,21.6973
89.9,21.9117
90,21.783
90.1,21.8688
90.2,21.8259
90.3,21.7402
90.4,21.9974
90.5,21.6544
90.6,19.6819
90.7,20.1126
90.8,21.6115
90.9,21.6544
91,21.7402
91.1,21.8259
91.2,21.7402
91.3,21.6973
91.4,21.6973
91.5,21.6544
91.6,22.0403
91.7,21.6973
91.8,21.6544
91.9,22.0403
92,21.6973
92.1,21.9974
92.2,21.6973
92.3,22.0403
92.4,21.6544
92.5,21.9546
92.6,21.783
92.7,21.8259
92.8,21.8688
92.9,21.783
93,21.9117
93.1,21.6973
93.2,22.0403
93.3,21.6544
93.4,22.0403
93.5,21.6973
93.6,21.9974
93.7,21.6973
93.8,21.9974
93.9,21.6973
94,21.9546
94.1,21.7402
94.2,21.8688
94.3,21.8688
94.4,21.6544
94.5,22.0403
94.6,21.6973
94.7,18.0669
94.8,21.6973
94.9,21.6544
95,21.6973
95.1,21.6973
95.2,21.6544
95.3,21.6973
95.4,21.6544
95.5,21.6973
95.6,21.6973
95.7,21.7402
95.8,21.9546
95.9,21.6973
96,21.6544
96.1,21.6973
96.2,21.783
96.3,21.9117
96.4,21.6973
96.5,21.6973
96.6,21.8259
96.7,21.8688
96.8,21.6973
96.9,21.8259
97,21.8688
97.1,21.6973
97.2,21.9974
97.3,21.6973
97.4,21.8688
97.5,21.8259
97.6,21.6973
97.7,22.0403
97.8,21.6544
97.9,22.0403
98,21.6973
98.1,21.9974
98.2,21.6973
98.3,22.0403
98.4,21.6544
98.5,21.9546
98.6,21.783
98.7,21.8688
98.8,21.8259
98.9,21.783
99,21.9117
99.1,21.6973
99.2,22.0403
99.3,21.6544
99.4,22.0403
99.5,21.6973
99.6,21.9974
99.7,21.6973
99.8,17.9258
99.9,21.6973
100,21.6544
100.1,21.6973
100.2,21.6973
100.3,21.6544
100.4,21.6973
100.5,21.9117
100.6,21.783
100.7,21.6973
100.8,21.6973
100.9,21.9974
101,21.6973
101.1,22.0403
101.2,21.6544
101.3,21.9546
101.4,21.783
101.5,21.8259
101.6,21.8688
101.7,21.6973
101.8,21.9974
101.9,21.6973
102,22.0403
102.1,21.6544
102.2,22.0403
102.3,21.6973
102.4,21.9974
102.5,21.6973
102.6,22.0403
102.7,21.6544
102.8,21.9117
102.9,21.8259
103,21.7402
103.1,21.9546
103.2,21.6544
103.3,22.0403
103.4,21.6973
103.5,21.9974
103.6,21.6973
103.7,22.0403
103.8,18.0669
103.9,21.6115
104,21.5686
104.1,21.6115
104.2,21.6973
104.3,21.6544
104.4,21.6973
104.5,21.783
104.6,21.8259
104.7,21.6973
104.8,21.6544
104.9,21.6973
105,21.6973
105.1,21.7402
105.2,21.9546
105.3,21.6973
105.4,21.6544
105.5,21.6973
105.6,22.0403
105.7,21.6544
105.8,21.6973
105.9,21.9546
106,21.7402
106.1,21.6973
106.2,22.0403
106.3,21.6544
106.4,21.783
106.5,21.9546
106.6,21.6544
106.7,22.0403
106.8,21.6973
106.9,21.9974
107,21.6973
107.1,22.0403
107.2,21.6544
107.3,21.9546
107.4,21.783
107.5,21.8259
107.6,21.8688
107.7,21.783
107.8,21.9117
107.9,21.6973
108,22.0403
108.1,21.6544
108.2,22.0403
108.3,21.6973
108.4,21.9974
108.5,21.6973
108.6,22.0403
108.7,21.6544
108.8,21.9546
108.9,17.7542
109,21.6115
109.1,21.6544
109.2,21.6973
109.3,21.7402
109.4,21.8688
109.5,21.783
109.6,21.6973
109.7,21.6544
109.8,21.8688
109.9,21.8688
110,21.6544
110.1,22.0403
110.2,21.6973
110.3,21.7402
110.4,21.9546
110.5,21.6973
110.6,21.9974
110.7,21.6973
110.8,22.0403
110.9,21.6544
111,22.0403
111.1,21.6973
111.2,21.9974
111.3,21.6973
111.4,21.9546
111.5,21.7402
111.6,21.8688
111.7,21.8688
111.8,21.7402
111.9,21.9546
112,21.6973
112.1,21.9974
112.2,21.6973
112.3,22.0403
112.4,21.6544
112.5,22.0403
112.6,21.6544
112.7,22.0403
112.8,21.6973
112.9,19.4819
113,20.2822
113.1,21.6544
113.2,21.6973
113.3,21.6973
113.4,21.6544
113.5,21.6973
113.6,21.6973
113.7,21.6544
113.8,21.6973
113.9,21.6973
114,21.7402
114.1,21.9546
114.2,21.6544
114.3,21.6973
114.4,21.6973
114.5,21.8259
114.6,21.8688
114.7,21.6973
114.8,21.6544
114.9,22.0403
115,21.6973
115.1,21.6544
115.2,22.0403
115.3,21.6973
115.4,21.6544
115.5,22.0403
115.6,21.6973
115.7,21.9974
115.8,21.6973
115.9,22.0403
116,21.6544
116.1,21.9546
116.2,21.783
116.3,21.8259
116.4,21.8688
116.5,21.6973
116.6,21.9974
116.7,21.6973
116.8,22.0403
116.9,21.6544
117,22.0403
117.1,21.6973
117.2,21.9974
117.3,21.6973
117.4,21.9974
117.5,21.6973
117.6,21.9117
117.7,21.8259
117.8,21.7402
117.9,21.9546
118,17.9258
118.1,21.6973
118.2,21.6544
118.3,21.6973
118.4,21.6973
118.5,21.6544
118.6,21.6973
118.7,21.6973
118.8,21.9974
118.9,21.6973
119,21.6973
119.1,21.9117
119.2,21.783
119.3,21.6973
119.4,21.9974
119.5,21.6973
119.6,22.0403
119.7,21.6544
119.8,22.0403
119.9,21.6973
# T_bar_Mbps=21.7223, T_prev_Mbps=21.7071, T_last_Mbps=21.7223, relDiff=0.000700331, approxStable=1, eps=0.8, windowLen_s=2, Tconv_abs_s=2.9, Tconv_rel_s=1.9
